code,month,event_date,ex6,ex12
4721,2008-03-01,2008-04-11,-0.04374057509326579,-0.04958984197934235
4721,2021-09-01,2021-10-11,0.16627058543264073,0.1024359409493687
4722,2010-01-01,2010-02-11,0.070421876172444,0.22308966189180324
4729,2011-12-01,2012-01-11,-0.28353506045099097,-0.5523219886757764
4729,2013-05-01,2013-06-11,-0.3373026189249825,0.21077124804656333
4729,2013-11-01,2013-12-11,0.8262817731020606,1.1233782400970302
4735,2020-07-01,2020-08-11,-0.3956032031063751,-0.7964528706427177
4735,2021-01-01,2021-02-11,-0.34332936616101484,-0.4070968638458793
4736,2016-03-01,2016-04-11,0.02347613885954658,-0.140159377167683
4736,2018-09-01,2018-10-11,0.3001905038022641,-0.037473728594866085
4736,2020-04-01,2020-05-11,-0.16027010619768722,-0.7377922076849147
4736,2021-08-01,2021-09-11,-0.08668046073855762,0.16706107037247708
4736,2022-04-01,2022-05-11,-0.0026031599667708516,-0.12536626424467845
4737,2022-04-01,2022-05-11,0.24624523098302042,0.10734997064938112
4739,2013-02-01,2013-03-11,0.01860655337428052,0.3032777591127571
4739,2013-08-01,2013-09-11,0.2727028071321427,0.9514662457406666
4739,2025-10-01,2025-11-11,-0.08080491041869897,
4739,2026-04-01,2026-05-11,,
4746,2014-01-01,2014-02-11,-0.1270722981172432,-0.15994401207986342
4755,2021-10-01,2021-11-11,1.170189384134703,0.6587493775202231
4760,2020-06-01,2020-07-11,0.46626778281684866,0.30930393616406593
4764,2021-07-01,2021-08-11,-0.004930139871330619,0.1516953345479003
4766,2021-05-01,2021-06-11,-0.08339200897392585,-0.0314291012748561
4766,2022-09-01,2022-10-11,-0.08876570986606103,0.34420083379100497
4767,2021-06-01,2021-07-11,0.036354885034336704,0.24115234962594578
4768,2022-10-01,2022-11-11,-0.2559281342262323,-0.19020022483301835
4768,2025-11-01,2025-12-11,0.07552618848437787,
4772,2025-09-01,2025-10-11,-0.42454394654925687,
4772,2026-03-01,2026-04-11,,
4903,2012-11-01,2012-12-11,0.06826502444365157,-0.00494868889944744
4903,2025-08-01,2025-09-11,0.03996293449691368,-0.7471746392513285
4905,2009-01-01,2009-02-11,-0.13547883914477077,0.5770703666567771
4906,2008-07-01,2008-08-11,0.03898619496995648,-0.06073713021485172
4906,2010-09-01,2010-10-11,-0.3777844261530283,-0.364480625683654
4906,2021-02-01,2021-03-11,-0.2377052451378434,-0.08850070403818677
4907,2013-10-01,2013-11-11,-0.03990776141203223,-0.2889816628994567
4907,2023-09-01,2023-10-11,0.2778203380562272,0.31583817836291206
4907,2024-07-01,2024-08-11,-0.2951209893229624,-0.6863182133528913
4908,2009-12-01,2010-01-11,-0.03289955676007639,-0.3591227264967869
4908,2023-11-01,2023-12-11,-0.3165048312642815,-0.21173207431633134
4909,2010-07-01,2010-08-11,0.0741639635074065,-0.14355102663206776
4909,2013-05-01,2013-06-11,0.20560916731157097,0.18576016560145736
4909,2024-01-01,2024-02-11,1.320368941972902,0.6837158404800985
4909,2024-07-01,2024-08-11,-0.34344163285968776,-0.5616377511648936
4915,2015-10-01,2015-11-11,-0.10395609165886055,0.04871588322009868
4916,2016-05-01,2016-06-11,-0.3671302349226334,-0.5656366382759831
4916,2017-08-01,2017-09-11,-0.07319950713127377,-0.07055644799842653
4916,2018-02-01,2018-03-11,-0.0067511521908775185,0.07415184239553263
4919,2020-09-01,2020-10-11,0.19998485276661437,1.6385232076288356
4919,2021-03-01,2021-04-11,0.9613318361755827,1.3899535546809367
4930,2013-02-01,2013-03-11,-0.20132793877827304,-0.04578709847869322
4930,2013-10-01,2013-11-11,0.1645174177948836,0.10941097523460286
4931,2022-01-01,2022-02-11,0.7430462858138089,1.4454085578690528
4931,2022-09-01,2022-10-11,-0.13400870063428005,-0.4850858880215063
4931,2026-06-01,2026-07-11,,
4933,2023-09-01,2023-10-11,-0.18027646292029864,-0.10118976218624653
4934,2013-11-01,2013-12-11,-0.09438627608934969,-0.4723085651980209
4934,2022-09-01,2022-10-11,0.06364944223883517,-0.10373143137836349
4942,2013-05-01,2013-06-11,0.038031704099494856,-0.07111025021994055
4949,2021-12-01,2022-01-11,0.2158593138253767,0.29509848363158264
4949,2022-06-01,2022-07-11,0.07305398817897579,12.632289001719396
4949,2026-08-01,2026-09-11,,
4952,2020-10-01,2020-11-11,0.17610625961932191,0.8209522463289802
4952,2026-08-01,2026-09-11,,
4956,2021-01-01,2021-02-11,0.19026477498004213,0.1749528688590627
