code,g,z
2369,0.3451627632521741,1.5150653841076895
2371,-0.030497465036481874,-0.18045513311672706
2373,0.014825196782231265,-0.1386743091121691
2374,0.3739804820646,0.889798613755726
2375,0.3133244715435408,-0.15519694969726655
2376,0.7462441715034158,1.539928069304046
2377,-0.051081810784565196,-0.6926984125874945
2379,0.2696881316122237,0.6200728409931086
2380,-0.09337476798388356,-0.3317321186845162
2382,1.3460935207840174,4.1611211333050475
2383,1.2677708997428652,1.917004750644906
2385,-0.13685511448530263,-0.5401159333619511
2387,-0.20596625445276984,-0.40367050925972586
2388,0.47350600529358644,1.0613473514619476
2390,0.13429143447378822,0.5842340519118576
2392,-0.15331959308979048,-0.8551106266945635
2393,0.140585571634388,0.3016199169120801
2395,0.8279984874770119,3.6009486925880796
2397,0.4294375358398459,0.9821025652280866
2399,0.11587720668962564,0.5758296908633844
2401,0.37824685335179464,0.7359893571210246
2402,0.20683806778623537,0.17122814589559027
2404,0.5800645347664088,0.3084428092447949
2405,0.1502426913170969,-0.09555781393010433
2406,0.7161951694611635,0.7466980450914599
2408,6.285629315577772,4.960028286305036
2409,0.015441753630865085,-0.13334603578407195
2412,0.1343440263941571,2.2630429948950606
2413,0.17184403143113824,0.5972500218982603
2414,0.6440874744950769,4.584723460154991
2415,0.05309406352461288,-0.09255092575499196
2417,0.027749704956507637,-0.16395632381981748
2419,0.6255770332046706,1.51669875632612
2420,0.20169784452186734,1.252185152935685
2421,0.25507140090250124,0.965813252155432
2423,0.24134254253490894,1.1561640063069398
2424,0.4554229710123472,-0.14441724058803695
2425,1.8666154694463604,0.21181530975790358
2426,0.30936507141240566,0.8319542767106443
2427,0.18523974388596698,0.261942117304362
2428,0.4868260019485078,1.8380113967337108
2429,-0.23450142113818184,-0.6716734718898201
2430,-0.0013069845833562077,0.20488638821101202
2431,-0.5389993592841968,-0.986391041167873
2432,0.6838980340050689,1.0100150869146993
2433,0.02202550788334179,-0.16239825583992765
2434,0.5415373036033493,2.318768571080249
2436,0.3071798900576621,0.5603503559356254
2438,1.112276829972672,-0.018149678312252598
2439,-0.0261245322464827,-0.5806422633046389
2440,0.49302353509248165,1.5446866427719788
2441,0.3895537322863498,1.304936911331551
2442,1.4220587649005303,0.07157293656855039
2444,0.0017701804100034302,0.1653594538709869
2449,0.3234800705450602,0.9166958771296032
2450,0.19118968027335836,0.8430488144962673
2451,3.1769667155992636,4.100543236152144
2453,0.07023553587999665,-0.10295675705190298
2454,0.18356130676671767,0.022575316798958304
2455,0.4689455551552151,0.8051631506874068
2457,-0.11610027410185364,-0.7008882404813657
2458,-0.1554875866537806,-0.8929867864019726
2459,0.18202980880263198,0.5905350949872601
2460,0.6857925191836951,0.7197687608989414
2461,-0.005029550814400929,-0.23886444140608254
2462,-0.004876707733025176,-0.3803037914352544
2464,0.5927498431006493,1.9105179843835263
2465,3.752431560892961,7.426545638052992
2466,0.2408527728721026,0.4802484520229441
2467,0.9503324541804559,1.8557504897224004
2468,0.069506451474179,0.16448078856617854
2471,0.045657096643752615,-0.010066588536671254
2472,0.4089637114552309,1.5402437616020865
2474,-0.43653797012544815,-0.5344036142558742
2476,0.4945539313865437,0.48515286940418434
2477,0.13715962836352857,0.33539684581337337
2478,0.42232963356365905,0.8539714768731013
2480,0.18685125448528317,0.9964997476135734
2481,0.2939128869933625,0.47503384232115337
2482,-0.055636592446408395,-0.20277138924698543
2483,0.35362205868447694,1.3725894231487652
2484,0.09527201437673583,0.22076682506615602
2485,0.7952385657699148,1.5982875540803834
2486,0.4113593905890498,0.8744838147862334
2488,0.4784076616706845,1.07988223576919
2489,0.263432425159857,0.2290356688053752
2491,0.08287783228217704,0.07335526727488689
